,호선,역명
62251,4호선,동작(현충원)역
62252,4호선,동작(현충원)역
62253,4호선,총신대입구(이수)역
62254,4호선,총신대입구(이수)역
62255,4호선,사당역
62256,4호선,사당역
62257,4호선,남태령역
62258,4호선,남태령역
62259,5호선,방화역
62260,5호선,방화역
62261,5호선,개화산역
62262,5호선,개화산역
62263,5호선,김포공항역
62264,5호선,김포공항역
62265,5호선,송정역
62266,5호선,송정역
62267,5호선,마곡역
62268,5호선,마곡역
62269,5호선,발산역
62270,5호선,발산역
62271,5호선,우장산역
62272,5호선,우장산역
62273,5호선,화곡역
62274,5호선,화곡역
62275,5호선,까치산역
62276,5호선,까치산역
62277,5호선,신정(은행정)역
62278,5호선,신정(은행정)역
62279,5호선,목동역
62280,5호선,목동역
62281,5호선,오목교(목동운동장앞)역
62282,5호선,오목교(목동운동장앞)역
62283,5호선,양평역
62284,5호선,양평역
62285,5호선,영등포구청역
62286,5호선,영등포구청역
62287,5호선,영등포시장역
62288,5호선,영등포시장역
62289,5호선,신길역
62290,5호선,신길역
62291,5호선,여의도역
62292,5호선,여의도역
62293,5호선,여의나루역
62294,5호선,여의나루역
62295,5호선,마포역
62296,5호선,마포역
62297,5호선,공덕역
62298,5호선,공덕역
62299,5호선,애오개역
62300,5호선,애오개역
62301,5호선,충정로(경기대입구)역
62302,5호선,충정로(경기대입구)역
62303,5호선,서대문역
62304,5호선,서대문역
62305,5호선,광화문(세종문화회관)역
62306,5호선,광화문(세종문화회관)역
62307,5호선,종로3가역
62308,5호선,종로3가역
62309,5호선,을지로4가역
62310,5호선,을지로4가역
62311,5호선,동대문역사문화공원(DDP)역
62312,5호선,동대문역사문화공원(DDP)역
62313,5호선,청구역
62314,5호선,청구역
62315,5호선,신금호역
62316,5호선,신금호역
62317,5호선,행당역
62318,5호선,행당역
62319,5호선,왕십리(성동구청)역
62320,5호선,왕십리(성동구청)역
62321,5호선,마장역
62322,5호선,마장역
62323,5호선,답십리역
62324,5호선,답십리역
62325,5호선,장한평역
62326,5호선,장한평역
62327,5호선,군자(능동)역
62328,5호선,군자(능동)역
62329,5호선,아차산(어린이대공원후문)역
62330,5호선,아차산(어린이대공원후문)역
62331,5호선,광나루(장신대)역
62332,5호선,광나루(장신대)역
62333,5호선,천호(풍납토성)역
62334,5호선,천호(풍납토성)역
62335,5호선,강동역
62336,5호선,강동역
62337,5호선,길동역
62338,5호선,길동역
62339,5호선,굽은다리(강동구민회관앞)역
62340,5호선,굽은다리(강동구민회관앞)역
62341,5호선,명일역
62342,5호선,명일역
62343,5호선,고덕역
62344,5호선,고덕역
62345,5호선,상일동역
62346,5호선,상일동역
62347,5호선,둔촌동역
62348,5호선,둔촌동역
62349,5호선,올림픽공원(한국체대)역
62350,5호선,올림픽공원(한국체대)역
62351,5호선,방이역
62352,5호선,방이역
62353,5호선,오금역
62354,5호선,오금역
62355,5호선,개롱역
62356,5호선,개롱역
62357,5호선,거여역
62358,5호선,거여역
62359,5호선,마천역
62360,5호선,마천역
62361,5호선,강일역
62362,5호선,강일역
62363,5호선,미사역
62364,5호선,미사역
62365,5호선,하남풍산역
62366,5호선,하남풍산역
62367,5호선,하남시청(덕풍·신장)역
62368,5호선,하남시청(덕풍·신장)역
62369,5호선,하남검단산역
62370,5호선,하남검단산역
62371,6호선,응암역
62372,6호선,응암역
62373,6호선,역촌역
62374,6호선,역촌역
62375,6호선,불광역
62376,6호선,불광역
62377,6호선,독바위역
62378,6호선,독바위역
62379,6호선,구산역
62380,6호선,구산역
62381,6호선,새절(신사)역
62382,6호선,새절(신사)역
62383,6호선,증산(명지대앞)역
62384,6호선,증산(명지대앞)역
62385,6호선,디지털미디어시티역
62386,6호선,디지털미디어시티역
62387,6호선,월드컵경기장(성산)역
62388,6호선,월드컵경기장(성산)역
62389,6호선,마포구청역
62390,6호선,마포구청역
62391,6호선,망원역
62392,6호선,망원역
62393,6호선,합정역
62394,6호선,합정역
62395,6호선,상수역
62396,6호선,상수역
62397,6호선,광흥창(서강)역
62398,6호선,광흥창(서강)역
62399,6호선,대흥(서강대앞)역
62400,6호선,대흥(서강대앞)역
62401,6호선,공덕역
62402,6호선,공덕역
62403,6호선,효창공원앞역
62404,6호선,효창공원앞역
62405,6호선,삼각지역
62406,6호선,삼각지역
62407,6호선,녹사평(용산구청)역
62408,6호선,녹사평(용산구청)역
62409,6호선,이태원역
62410,6호선,이태원역
62411,6호선,한강진역
62412,6호선,한강진역
62413,6호선,버티고개역
62414,6호선,버티고개역
62415,6호선,약수역
62416,6호선,약수역
62417,6호선,청구역
62418,6호선,청구역
62419,6호선,신당역
62420,6호선,신당역
62421,6호선,동묘앞역
62422,6호선,동묘앞역
62423,6호선,창신역
62424,6호선,창신역
62425,6호선,보문역
62426,6호선,보문역
62427,6호선,안암(고대병원앞)역
62428,6호선,안암(고대병원앞)역
62429,6호선,고려대(종암)역
62430,6호선,고려대(종암)역
62431,6호선,월곡(동덕여대)역
62432,6호선,월곡(동덕여대)역
62433,6호선,상월곡(한국과학기술연구원)역
62434,6호선,상월곡(한국과학기술연구원)역
62435,6호선,돌곶이역
62436,6호선,돌곶이역
62437,6호선,석계역
62438,6호선,석계역
62439,6호선,태릉입구역
62440,6호선,태릉입구역
62441,6호선,화랑대(서울여대입구)역
62442,6호선,화랑대(서울여대입구)역
62443,6호선,봉화산(서울의료원)역
62444,6호선,봉화산(서울의료원)역
62445,7호선,장암역
62446,7호선,장암역
62447,7호선,도봉산역
62448,7호선,도봉산역
62449,7호선,수락산역
62450,7호선,수락산역
62451,7호선,마들역
62452,7호선,마들역
62453,7호선,노원역
62454,7호선,노원역
62455,7호선,중계역
62456,7호선,중계역
62457,7호선,하계역
62458,7호선,하계역
62459,7호선,공릉(서울과학기술대)역
62460,7호선,공릉(서울과학기술대)역
62461,7호선,태릉입구역
62462,7호선,태릉입구역
62463,7호선,먹골역
62464,7호선,먹골역
62465,7호선,중화역
62466,7호선,중화역
62467,7호선,상봉(시외버스터미널)역
62468,7호선,상봉(시외버스터미널)역
62469,7호선,면목역
62470,7호선,면목역
62471,7호선,사가정역
62472,7호선,사가정역
62473,7호선,용마산(용마폭포공원)역
62474,7호선,용마산(용마폭포공원)역
62475,7호선,중곡역
62476,7호선,중곡역
62477,7호선,군자(능동)역
62478,7호선,군자(능동)역
62479,7호선,어린이대공원(세종대)역
62480,7호선,어린이대공원(세종대)역
62481,7호선,건대입구역
62482,7호선,건대입구역
62483,7호선,뚝섬유원지역
62484,7호선,뚝섬유원지역
62485,7호선,청담역
62486,7호선,청담역
62487,7호선,강남구청역
62488,7호선,강남구청역
62489,7호선,학동역
62490,7호선,학동역
62491,7호선,논현역
62492,7호선,논현역
62493,7호선,반포역
62494,7호선,반포역
62495,7호선,고속터미널역
62496,7호선,고속터미널역
62497,7호선,내방역
62498,7호선,내방역
62499,7호선,이수역
62500,7호선,이수역
62501,7호선,남성역
62502,7호선,남성역
62503,7호선,숭실대입구(살피재)역
62504,7호선,숭실대입구(살피재)역
62505,7호선,상도역
62506,7호선,상도역
62507,7호선,장승배기역
62508,7호선,장승배기역
62509,7호선,신대방삼거리역
62510,7호선,신대방삼거리역
62511,7호선,보라매역
62512,7호선,보라매역
62513,7호선,신풍역
62514,7호선,신풍역
62515,7호선,대림(구로구청)역
62516,7호선,대림(구로구청)역
62517,7호선,남구로역
62518,7호선,남구로역
62519,7호선,가산디지털단지역
62520,7호선,가산디지털단지역
62521,7호선,철산역
62522,7호선,철산역
62523,7호선,광명사거리역
62524,7호선,광명사거리역
62525,7호선,천왕역
62526,7호선,천왕역
62527,7호선,온수(성공회대입구)역
62528,7호선,온수(성공회대입구)역
62529,8호선,암사역
62530,8호선,암사역
62531,8호선,천호(풍납토성)역
62532,8호선,천호(풍납토성)역
62533,8호선,강동구청역
62534,8호선,강동구청역
62535,8호선,몽촌토성(평화의문)역
62536,8호선,몽촌토성(평화의문)역
62537,8호선,잠실(송파구청)역
62538,8호선,잠실(송파구청)역
62539,8호선,석촌역
62540,8호선,석촌역
62541,8호선,송파역
62542,8호선,송파역
62543,8호선,가락시장역
62544,8호선,가락시장역
62545,8호선,문정역
62546,8호선,문정역
62547,8호선,장지역
62548,8호선,장지역
62549,8호선,복정역
62550,8호선,복정역
62551,8호선,산성역
62552,8호선,산성역
62553,8호선,남한산성입구(성남법원.검찰청)역
62554,8호선,남한산성입구(성남법원.검찰청)역
62555,8호선,단대오거리역
62556,8호선,단대오거리역
62557,8호선,신흥역
62558,8호선,신흥역
62559,8호선,수진역
62560,8호선,수진역
62561,8호선,모란역
62562,8호선,모란역
62563,8호선,남위례역
62564,8호선,남위례역
62565,1호선,서울역
62566,1호선,서울역
62567,1호선,시청역
62568,1호선,시청역
62569,1호선,종각역
62570,1호선,종각역
62571,1호선,종로3가역
62572,1호선,종로3가역
62573,1호선,종로5가역
62574,1호선,종로5가역
62575,1호선,동대문역
62576,1호선,동대문역
62577,1호선,신설동역
62578,1호선,신설동역
62579,1호선,제기동역
62580,1호선,제기동역
62581,1호선,청량리(서울시립대입구)역
62582,1호선,청량리(서울시립대입구)역
62583,1호선,동묘앞역
62584,1호선,동묘앞역
62585,2호선,시청역
62586,2호선,시청역
62587,2호선,을지로입구역
62588,2호선,을지로입구역
62589,2호선,을지로3가역
62590,2호선,을지로3가역
62591,2호선,을지로4가역
62592,2호선,을지로4가역
62593,2호선,동대문역사문화공원(DDP)역
62594,2호선,동대문역사문화공원(DDP)역
62595,2호선,신당역
62596,2호선,신당역
62597,2호선,상왕십리역
62598,2호선,상왕십리역
62599,2호선,왕십리(성동구청)역
62600,2호선,왕십리(성동구청)역
62601,2호선,한양대역
62602,2호선,한양대역
62603,2호선,뚝섬역
62604,2호선,뚝섬역
62605,2호선,성수역
62606,2호선,성수역
62607,2호선,건대입구역
62608,2호선,건대입구역
62609,2호선,구의(광진구청)역
62610,2호선,구의(광진구청)역
62611,2호선,강변(동서울터미널)역
62612,2호선,강변(동서울터미널)역
62613,2호선,잠실나루역
62614,2호선,잠실나루역
62615,2호선,잠실(송파구청)역
62616,2호선,잠실(송파구청)역
62617,2호선,잠실새내역
62618,2호선,잠실새내역
62619,2호선,종합운동장역
62620,2호선,종합운동장역
62621,2호선,삼성(무역센터)역
62622,2호선,삼성(무역센터)역
62623,2호선,선릉역
62624,2호선,선릉역
62625,2호선,역삼역
62626,2호선,역삼역
62627,2호선,강남역
62628,2호선,강남역
62629,2호선,교대(법원.검찰청)역
62630,2호선,교대(법원.검찰청)역
62631,2호선,서초역
62632,2호선,서초역
62633,2호선,방배역
62634,2호선,방배역
62635,2호선,사당역
62636,2호선,사당역
62637,2호선,낙성대(강감찬)역
62638,2호선,낙성대(강감찬)역
62639,2호선,서울대입구(관악구청)역
62640,2호선,서울대입구(관악구청)역
62641,2호선,봉천역
62642,2호선,봉천역
62643,2호선,신림역
62644,2호선,신림역
62645,2호선,신대방역
62646,2호선,신대방역
62647,2호선,구로디지털단지역
62648,2호선,구로디지털단지역
62649,2호선,대림(구로구청)역
62650,2호선,대림(구로구청)역
62651,2호선,신도림역
62652,2호선,신도림역
62653,2호선,문래역
62654,2호선,문래역
62655,2호선,영등포구청역
62656,2호선,영등포구청역
62657,2호선,당산역
62658,2호선,당산역
62659,2호선,합정역
62660,2호선,합정역
62661,2호선,홍대입구역
62662,2호선,홍대입구역
62663,2호선,신촌역
62664,2호선,신촌역
62665,2호선,이대역
62666,2호선,이대역
62667,2호선,아현역
62668,2호선,아현역
62669,2호선,충정로(경기대입구)역
62670,2호선,충정로(경기대입구)역
62671,2호선,용답역
62672,2호선,용답역
62673,2호선,신답역
62674,2호선,신답역
62675,2호선,신설동역
62676,2호선,신설동역
62677,2호선,도림천역
62678,2호선,도림천역
62679,2호선,양천구청역
